name,ra,dec,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z,yAperMag3_AB,yAperMag3Err_AB
SDSS J095420.89-010527.8,148.58706692867082,-1.0910636990667624,19.014683,0.022474486,16.236198,0.019285653,14.883379,0.013803598,14.152466,0.012282277,13.760889,0.015028178,13.582,0.001385584
SDSS J095422.14-010707.1,148.59227936313414,-1.1186393663764231,18.160913,0.01613644,15.620874,0.019235881,14.547333,0.013793376,14.135304,0.0122810295,13.916746,0.015039042,13.8193,0.0015617128
SDSS J095429.85-010651.4,148.62440717819112,-1.1142844067022044,17.1841,0.013257569,15.322536,0.019221503,14.652338,0.013796783,14.411051,0.012292959,14.313594,0.0151002575,14.3184,0.0019998127
SDSS J095443.71-010306.8,148.68214640362717,-1.0518916945159387,17.723642,0.014651199,16.372038,0.019325836,15.896022,0.014047979,15.752004,0.013160735,15.68881,0.016409438,15.7229,0.0041995677
SDSS J095444.89-010530.9,148.6870625117917,-1.0919215414676076,16.888947,0.012732084,15.099191,0.019214826,14.432854,0.0137883695,14.201396,0.012284264,14.076914,0.015069813,14.045,0.0017465341
SDSS J095421.26-010832.5,148.5886232192659,-1.1423713160824411,19.511862,0.027474482,18.480152,0.020247856,18.034433,0.014847642,17.876047,0.013772321,17.800304,0.024027154,17.8502,0.017904572
SDSS J095422.34-010548.0,148.59312126931988,-1.09668966941559,21.313002,0.102277294,18.778252,0.020685287,17.68656,0.01449801,17.26508,0.0129940715,16.99342,0.018216513,16.9483,0.009086838
SDSS J095422.87-010731.0,148.59532831136877,-1.1252835874797915,21.223042,0.09509099,19.220053,0.021723727,18.446486,0.015503601,18.155811,0.01435892,18.029083,0.026818514,17.9744,0.019678501
SDSS J095426.00-010324.0,148.60833542513836,-1.056668542973532,21.132318,0.08822478,18.580978,0.020379178,17.239853,0.01421427,16.636238,0.01262308,16.26543,0.016294854,16.1563,0.0054023582
SDSS J095429.02-010325.3,148.62094740610638,-1.0570436417736928,21.023407,0.080994755,19.207747,0.021702794,18.409813,0.015405913,18.115074,0.014195377,17.973951,0.025831783,17.9334,0.018853843
SDSS J095430.57-010455.7,148.62739559367301,-1.0821397164682887,21.495335,0.13743654,18.722271,0.020611089,17.34425,0.014270169,16.230812,0.012499922,15.665628,0.01564045,15.5117,0.0037211014
SDSS J095451.68-010612.0,148.71536962467826,-1.1033451001935979,21.869226,0.16299792,18.97203,0.01898217,17.53523,0.013368694,16.489016,0.017914377,15.907887,0.01568339,15.7152,0.0041990406
SDSS J095451.15-010609.5,148.71314166976515,-1.1026396509722463,21.230143,0.09572671,20.132586,0.05373798,19.79139,0.12098438,19.638184,0.25210524,19.576624,0.18395801,19.7035,0.08554957
SDSS J095454.08-010751.5,148.72535407147006,-1.1309804106510832,20.04877,0.039805677,18.941242,0.018825937,18.45361,0.01454024,18.27734,0.019497667,18.197533,0.030065717,18.2635,0.02493383
SDSS J095434.91-010628.8,148.64547006839177,-1.1080008254671847,19.248634,0.025127083,16.569443,0.019326434,15.351098,0.013831009,14.85118,0.012314767,14.590814,0.015162199,14.5501,0.0022496842
SDSS J095412.86-010655.2,148.55359748604928,-1.1153435989362588,22.06939,0.19151825,20.884403,0.039462242,20.420998,0.032764256,20.189203,0.03632277,20.167011,0.13610004,20.1476,0.12627488
SDSS J095420.69-010326.6,148.58623594151345,-1.0573988678001975,22.074497,0.18317689,21.27366,0.051279075,20.776558,0.043421816,20.596973,0.04899477,20.717384,0.2192885,20.6398,0.19487117
SDSS J095424.38-010341.1,148.60162286953005,-1.0614333841625574,21.578377,0.12681809,20.144566,0.027319418,19.515453,0.020061165,19.262377,0.020185176,19.074123,0.05365117,19.1584,0.05216569
SDSS J095427.34-010704.3,148.61391770974205,-1.1178783650095698,21.49831,0.11865648,20.61854,0.033925764,20.214607,0.028598752,20.09711,0.034129385,20.061552,0.1243625,20.0929,0.12119727
SDSS J095432.10-010611.0,148.63375373300494,-1.103068102291972,22.120874,0.20063825,21.225767,0.049815014,20.776514,0.041921724,20.56425,0.048655532,20.51592,0.18486919,20.6851,0.20651753
SDSS J095440.56-010419.6,148.669034612861,-1.0721200426994757,22.050385,0.18964665,20.979307,0.042212624,20.575132,0.035987373,20.36663,0.041297827,20.123627,0.13203482,20.1957,0.13245736
SDSS J095444.84-010915.6,148.68685197974872,-1.1543596995266598,21.539574,0.12286558,20.509192,0.031660445,20.018309,0.025290381,19.845873,0.029127311,19.783787,0.09993758,19.9967,0.11277247
SDSS J095410.15-010402.3,148.54232916559175,-1.0673225552499985,19.165182,0.024114326,16.43451,0.01930675,15.149301,0.013819237,14.596657,0.0123013025,14.294675,0.015107831,14.1506,0.0018268636
SDSS J095414.06-010536.4,148.55861289392647,-1.0934503140199139,18.84061,0.020797163,17.618076,0.01959743,17.211426,0.014186639,17.031134,0.012824125,16.974884,0.018132776,17.0294,0.00958084
SDSS J095414.90-010818.1,148.5621121908036,-1.1383796156311319,17.316103,0.013462694,16.029016,0.019261913,15.59433,0.013850393,15.405004,0.012357097,15.335705,0.015428063,15.3911,0.0035010257
SDSS J095425.51-010536.3,148.60632675427897,-1.0934390281374318,18.017893,0.015693013,16.62653,0.019335132,16.155752,0.013908208,15.945552,0.012437816,15.877957,0.015821986,15.9403,0.004761967
SDSS J095427.69-010507.8,148.61539964782756,-1.0855185206272706,17.056126,0.012905039,14.690295,0.019201865,13.8847885,0.013777741,13.581129,0.012267718,13.428083,0.015000037,13.3528,0.0012428253
SDSS J095458.99-010754.5,148.74581380419804,-1.1318270897273015,21.392931,0.10970267,20.338205,0.027489636,19.81085,0.021993045,19.626944,0.02833486,19.419743,0.07502243,19.5569,0.07526165
SDSS J095431.65-010601.9,148.63189850567682,-1.1005298233981113,17.932201,0.015413896,16.526922,0.019323798,15.949568,0.013890847,15.678188,0.012394788,15.559805,0.015575471,15.598,0.0039220643
SDSS J095436.24-010620.3,148.65101958993506,-1.1056599011289474,18.306713,0.016724674,17.089962,0.019425593,16.627691,0.014004797,16.453493,0.012567225,16.391523,0.016559562,16.4864,0.006729807
SDSS J095509.22-010727.1,148.78843995622915,-1.1242191567998765,21.346928,0.10551097,20.436295,0.028667757,20.08811,0.025529439,20.006075,0.034855265,19.756098,0.09988217,19.9686,0.11030431
SDSS J095418.02-010626.3,148.5750895230164,-1.107320057224261,20.004429,0.03883126,17.645798,0.019589078,16.774746,0.014045926,16.414774,0.012552501,16.235012,0.016268093,16.1996,0.0055723474
SDSS J095418.70-010352.5,148.57793166858755,-1.0645982594117813,20.39324,0.04884334,19.522621,0.022573287,19.22159,0.018164393,19.078285,0.018578617,19.11293,0.055274256,19.2766,0.057673685
SDSS J095433.37-010929.1,148.63905520410316,-1.1581067084561514,19.62752,0.030816205,18.294191,0.02003825,17.769093,0.014571058,17.569447,0.013350492,17.499609,0.021294791,17.5855,0.014728015
SDSS J095442.82-010509.1,148.67843048180308,-1.0858666181096859,19.782309,0.03397632,18.923136,0.020972878,18.55004,0.015701266,18.371916,0.014964883,18.305433,0.031729963,18.4135,0.02810341
SDSS J095443.86-010422.1,148.68276590318243,-1.0728264412913084,19.832478,0.034999233,18.326809,0.020004774,17.567192,0.014400763,17.225075,0.012947409,17.00399,0.018353978,16.918,0.00893989
SDSS J095444.21-010851.0,148.68424202946596,-1.1475166562875303,22.002163,0.15933745,19.849049,0.024627939,18.475422,0.015529969,17.889389,0.013821445,17.473185,0.021106334,17.4025,0.012823276
SDSS J095438.65-010617.3,148.66104442476075,-1.1048310128366885,20.56624,0.0575318,20.053913,0.026462719,20.097904,0.0266007,20.26005,0.038502224,19.95331,0.11444455,19.9395,0.106006965
SDSS J095546.16-010904.2,148.9423414133943,-1.1511792984338713,16.49536,0.015559126,15.185885,0.019890763,14.717815,0.014866017,14.507897,0.018894522,14.448859,0.017362833,14.4447,0.0021742266
SDSS J095522.50-010304.2,148.84375330125306,-1.0511911451896554,21.765345,0.1499612,19.302362,0.022777917,18.131132,0.015987597,17.710337,0.0197477,17.457174,0.02290349,17.4151,0.012940522
SDSS J095534.61-010616.9,148.8942234429231,-1.1046946393671082,20.655436,0.06218465,19.293053,0.022417279,18.710505,0.017005462,18.476786,0.021074228,18.341784,0.033911426,18.4376,0.029469438
SDSS J095544.58-010637.8,148.93578407530396,-1.1105074681511833,20.018791,0.040553294,19.059248,0.021610113,18.690128,0.016954502,18.534695,0.021227224,18.448175,0.036085315,18.5726,0.03284482
SDSS J095546.37-010352.2,148.94324054684077,-1.0645144785776481,19.301647,0.026431607,17.585981,0.020222392,16.918417,0.015125352,16.622795,0.01910932,16.497341,0.018803524,16.4918,0.006824104
SDSS J095546.39-010932.7,148.9433065099522,-1.159101700567601,20.586506,0.059281588,18.966818,0.02150678,18.279058,0.016128382,18.02152,0.020097744,17.880745,0.026568739,17.869,0.018658377
SDSS J095550.44-010606.7,148.96019140491794,-1.101881102508295,20.662788,0.05968511,19.609121,0.023670495,19.273266,0.019280428,19.098677,0.02397693,19.001986,0.053224962,19.0828,0.050575443
SDSS J095548.62-010610.6,148.95259523140652,-1.1029610542606474,22.009092,0.19849007,19.820831,0.024789607,18.62101,0.0168084,18.081732,0.020225076,17.811865,0.026077004,17.6588,0.015665265
SDSS J095518.68-010351.6,148.82785339051458,-1.0643378584556786,19.948124,0.037400533,17.970045,0.017465977,17.08865,0.013116227,16.795889,0.01799725,16.591848,0.016816674,16.5927,0.007250362
SDSS J095457.52-010455.3,148.73969070692914,-1.0820318826510609,20.78606,0.067378946,19.885977,0.023191646,19.467016,0.018896133,19.296453,0.024410548,19.277021,0.06581832,19.3135,0.06032327
SDSS J095519.81-010744.4,148.832543536548,-1.129008550639264,20.192522,0.044079144,18.107904,0.017607093,17.212517,0.013166183,16.878616,0.018036224,16.680489,0.0171052,16.6761,0.0077658365
SDSS J095455.85-010931.5,148.73273534497747,-1.1587709509485515,21.129433,0.08871108,18.644653,0.018233672,17.185276,0.0131602585,16.368097,0.017893733,15.929353,0.015728118,15.745,0.0042982567
SDSS J095610.20-010620.3,149.04253434185708,-1.1056495766948629,16.573189,0.016671006,14.238695,0.023540169,13.551954,0.010624495,13.220942,0.01747878,12.900764,0.019581746,12.782,9.4752986E-4
SDSS J095446.08-010815.9,148.6920292985943,-1.1377691673014112,18.645205,0.018378614,17.714624,0.017382205,17.346727,0.013248531,17.166037,0.018174618,17.12728,0.018622879,17.1911,0.010959019
SDSS J095557.36-010411.8,148.98900760251854,-1.0699649172658454,20.196157,0.045980837,18.332914,0.024262145,17.594923,0.011468202,17.336233,0.018075308,17.18182,0.023100642,17.1484,0.009611561
SDSS J095558.58-010451.9,148.99408675874383,-1.0811054498229238,20.539814,0.058013346,18.949839,0.025016844,18.250563,0.012339379,17.974783,0.018690584,17.798769,0.02717938,17.7636,0.014848063
SDSS J095611.27-010310.9,149.04696624541896,-1.0530285911675341,21.774076,0.15201043,19.612785,0.026876533,18.670307,0.013379877,18.274837,0.019244794,18.053396,0.029956827,17.9468,0.016925482
SDSS J095612.95-010343.9,149.0539806197244,-1.0622200831106592,20.488832,0.05590537,18.859638,0.024864497,18.200953,0.0122403335,17.945185,0.018652655,17.802864,0.027071174,17.759,0.014710679
SDSS J095618.25-010759.5,149.07608159869756,-1.1332210762254145,21.381296,0.11097702,18.81725,0.024795322,17.79489,0.011639766,17.407272,0.018105635,17.190395,0.022912528,17.1398,0.009544224
SDSS J095618.85-010742.6,149.07857501758838,-1.1285112940973114,19.905157,0.03864857,18.571537,0.024483342,18.073473,0.012006637,17.872482,0.018572388,17.775242,0.026743963,17.8795,0.016154412
SDSS J095626.19-010514.8,149.10914370411967,-1.0874509003094692,19.252132,0.027800364,18.111246,0.024103828,17.627707,0.0114821745,17.416544,0.018068861,17.368885,0.023724342,17.371,0.011026912
SDSS J095615.81-010307.3,149.06591523626878,-1.0520466958545713,15.841719,0.016280498,14.559377,0.02356445,14.141537,0.010808942,14.011181,0.01768643,13.966973,0.019855913,13.9821,0.0016626673
SDSS J095615.43-010309.9,149.06429555858568,-1.052751136854499,20.114359,0.04849196,17.612648,0.02410565,16.604229,0.0110562695,16.24681,0.017754514,16.032679,0.020451633,-9.99999e+08,-9.9999949E8
SDSS J095627.71-010422.4,149.11548725041314,-1.0729018704906952,17.589565,0.0181789,16.358145,0.023626316,15.905756,0.010763929,15.7407,0.01757763,15.694317,0.020100627,15.7193,0.0039840387
SDSS J095630.39-010535.8,149.12664010616675,-1.0932876381389145,19.931372,0.039355062,17.246223,0.02376251,15.954033,0.0107633285,15.439146,0.017550362,15.159459,0.01986003,15.0077,0.0027406958
SDSS J095600.73-010409.6,149.0030501090177,-1.0693408638773536,21.16422,0.0926329,19.833479,0.027983129,19.429388,0.017311115,19.263273,0.02395006,19.221771,0.06333662,19.301,0.051233884
SDSS J095608.10-010819.6,149.0337876040196,-1.138802471116822,21.43138,0.11520581,19.940578,0.028646939,19.321112,0.016460922,19.102697,0.022784116,18.982033,0.05240369,19.0662,0.04212154
SDSS J095615.82-010808.4,149.0659235480167,-1.1356791176031658,22.050789,0.1934932,19.207174,0.025548382,17.83544,0.011686559,17.073446,0.017905366,16.6319,0.021219086,16.5298,0.006457356
SDSS J095616.10-010348.7,149.0671015598918,-1.0635446300385436,20.672577,0.063751645,19.366112,0.025991824,18.871943,0.014109965,18.706472,0.020595375,18.625004,0.040837336,18.6835,0.030238872
SDSS J095616.96-010611.9,149.07070819118428,-1.1033271698971139,19.265871,0.027896488,18.090714,0.024093175,17.618649,0.011472278,17.441488,0.018128965,17.370913,0.023817956,17.4604,0.0118782595
SDSS J095545.08-010525.1,148.93786886608962,-1.0903211752342137,21.620266,0.1338956,20.796564,0.036683775,20.352942,0.031270564,20.14711,0.038527288,19.952284,0.115863845,20.1893,0.13465208
SDSS J095547.84-010306.5,148.94933649284454,-1.0518056414245422,21.113646,0.08892069,20.308825,0.029060313,19.834269,0.023562277,19.635738,0.028882455,19.567873,0.08291243,19.6747,0.084590144
SDSS J095551.11-010522.2,148.96298866536998,-1.0895222765777406,21.509563,0.12415209,20.432278,0.034775607,20.026766,0.031783514,19.837786,0.038160793,19.81588,0.10938938,19.8869,0.102522284
SDSS J095559.62-010845.7,148.9984184977834,-1.1460545603007164,22.045767,0.19153762,20.595463,0.03552105,20.028349,0.023911903,19.847237,0.031101607,19.667036,0.090453625,19.7696,0.077581935
SDSS J095614.29-010519.2,149.05954359722176,-1.0886767736501977,21.367567,0.10915565,21.176199,0.048507895,21.213617,0.05770453,20.899504,0.06642489,20.533663,0.18857892,0.634,
SDSS J095551.32-010447.1,148.96383480809556,-1.079753013527258,17.814537,0.017758794,16.261395,0.019958567,15.6884985,0.014913214,15.429526,0.01893783,15.335504,0.017624412,15.32,0.0034094478
SDSS J095727.09-010848.2,149.36288370699978,-1.146734051772506,17.84557,0.020041613,16.336132,0.020539954,15.683341,0.012281071,15.392617,0.015371753,15.204117,0.023639265,15.1876,0.0031362728
SDSS J095728.32-010919.2,149.36800476193,-1.1553375790380327,20.741024,0.068307176,18.650171,0.021599308,17.78878,0.0130870845,17.48789,0.016094064,17.272928,0.026740136,17.2392,0.010608207
SDSS J095715.54-010336.2,149.3147794791053,-1.0600634184213658,17.462774,0.019034231,15.980727,0.020508116,15.423713,0.012259093,15.24672,0.015368262,15.169143,0.02359373,15.1297,0.0030309174
SDSS J095736.24-010441.6,149.40100238461878,-1.0782490252833299,19.851309,0.037853997,17.078789,0.02065985,15.636999,0.012276526,14.768009,0.01533186,14.275749,0.023440562,14.0468,0.0017495464
SDSS J095735.67-010542.5,149.39866026701293,-1.0951551722595607,16.399565,0.017835837,14.5002775,0.020448105,13.756833,0.012188617,13.465326,0.015297363,13.285831,0.023370603,13.2046,0.0011742263
SDSS J095727.72-010713.1,149.36551100224878,-1.120311518806481,19.528502,0.03146824,18.636227,0.021583892,18.346674,0.013891381,18.207134,0.017184954,18.129576,0.033616085,18.2359,0.021962168
SDSS J095738.53-010310.5,149.41055838069423,-1.0529176487765914,20.749325,0.06720399,19.830997,0.0253215,19.49052,0.018913576,19.310846,0.022930779,19.086847,0.055407096,19.141,0.04556964
SDSS J095743.79-010446.0,149.43248689668428,-1.0794473690310173,19.741106,0.035454698,17.465254,0.020770939,16.524988,0.012420298,16.167784,0.01547525,15.972458,0.023964938,15.9223,0.0045116497
SDSS J095629.12-010810.6,149.12134218224332,-1.136297360981173,19.379515,0.02910366,16.645655,0.02374415,15.301608,0.010938717,14.677653,0.01782948,14.349738,0.02012882,14.1624,0.001817231
SDSS J095729.29-010334.7,149.37207571797467,-1.0596659228946452,17.145123,0.018514171,15.871369,0.020508008,15.438564,0.012284565,15.282475,0.0153807625,15.212626,0.023617763,15.1991,0.00312719
SDSS J095729.31-010342.8,149.3721520887046,-1.0618971304822828,19.071533,0.027004492,17.246586,0.020704048,16.504427,0.0124179525,16.209509,0.015483711,16.03856,0.024023125,15.9799,0.0047714654
SDSS J095738.30-010547.0,149.40961236355685,-1.0964122236116511,21.526249,0.124290444,18.773666,0.02180099,17.483524,0.012834647,16.961063,0.01572494,16.639587,0.02475219,16.5387,0.006597096
SDSS J095714.84-010511.3,149.31185560142967,-1.0864927365285073,21.540937,0.12870409,20.292162,0.02897614,19.77622,0.021642298,19.609217,0.026594723,19.707098,0.09120228,19.4827,0.062283255
SDSS J095715.21-010304.4,149.31339968212245,-1.0512360627230948,21.616814,0.13677287,20.541496,0.032088544,19.93893,0.023623275,19.670397,0.027305549,19.42052,0.07116872,19.4913,0.06260706
SDSS J095629.17-010546.4,149.12154888813546,-1.0962498107808283,20.671719,0.06424752,19.431097,0.026038406,19.022694,0.014789077,18.8773,0.021258622,18.80202,0.047269884,18.8833,0.035312876
SDSS J095652.18-010810.5,149.21745815887044,-1.136265372318649,17.963997,0.023740845,16.603548,0.019841101,16.079721,0.017553017,15.860722,0.01958004,15.750063,0.02647946,15.765,0.0043165833
SDSS J095738.44-010619.0,149.41018577295722,-1.105300525558013,19.783854,0.034823492,18.072056,0.02106343,17.334064,0.01273737,17.032547,0.015762487,16.842606,0.025172219,16.768,0.0076259654
SDSS J095454.96-010350.2,148.72902248459098,-1.063951987510191,18.948723,0.020322522,16.621572,0.017033935,15.681975,0.01280273,15.351284,0.017756734,15.15292,0.015147364,15.0772,0.0029389807
SDSS J095629.86-010514.8,149.1244515056051,-1.087457096165353,21.040287,0.084805496,18.59971,0.02451384,17.604826,0.011461574,17.230938,0.017961634,17.030523,0.022228405,16.9199,0.0081246635
SDSS J095738.00-010420.6,149.40835689793113,-1.0724048860977218,20.589731,0.060233664,18.143358,0.021114513,17.029808,0.012584555,16.619255,0.015586497,16.366877,0.024334121,16.2616,0.005563163
SDSS J095716.78-010832.9,149.31993150279413,-1.142479353344687,21.94691,0.18046865,20.938637,0.03931346,20.243174,0.028368197,19.967075,0.033292066,19.831594,0.105543025,19.9409,0.09421378
SDSS J095522.97-010445.6,148.84571515407043,-1.079356908930045,21.686161,0.13987862,20.868504,0.038360294,20.459091,0.0334249,20.357908,0.04440284,20.164932,0.1404144,20.6763,0.20775573
SDSS J095607.49-010918.7,149.03124909646272,-1.1551960051405192,15.720466,0.016230272,14.317563,0.023542041,13.837286,0.010629511,13.675185,0.017483206,13.6098385,0.019611629,13.5739,0.0013815318
SDSS J095608.86-010445.8,149.0369253599801,-1.079410318673406,19.21414,0.02726265,16.460203,0.023629708,15.135494,0.010682767,14.535939,0.01750212,14.212577,0.019670833,14.0297,0.0017095404
SDSS J095741.04-010845.2,149.4210067827251,-1.145907534705446,19.779413,0.036553897,17.350117,0.020732176,16.35756,0.012381216,16.013506,0.015445551,15.779241,0.023875335,15.7141,0.004082602
SDSS J095523.47-010648.1,148.84782484668756,-1.1133869657693067,21.030323,0.08194064,20.06455,0.026529228,19.48186,0.020427369,19.275272,0.025310537,19.109928,0.058600478,19.1507,0.053854905
SDSS J095525.00-010311.6,148.8541794777153,-1.0532269537869612,21.534933,0.123786576,21.014711,0.042038187,20.681246,0.038879324,20.495422,0.04854206,20.58464,0.20013602,20.5752,0.18977731
SDSS J095709.94-010835.3,149.2914207958947,-1.1431572582019942,21.22562,0.09569184,18.580536,0.021505997,17.519487,0.012838156,17.11836,0.01582804,16.872236,0.025360813,16.7888,0.007918053
SDSS J095716.56-010547.2,149.31901538110782,-1.0964499861609736,21.978737,0.18516338,19.900524,0.025645297,18.48373,0.014188775,17.829445,0.0164671,17.389875,0.027066154,17.2944,0.0109661
SDSS J095722.34-010325.7,149.34310888814628,-1.057145011918301,15.17045,0.017359877,14.002501,0.020441305,13.671314,0.012187484,13.541813,0.015298092,13.519917,0.023380676,13.5035,0.0013608822
SDSS J095705.66-010824.8,149.27361419719048,-1.1402249847681232,18.178604,0.024563663,16.653448,0.019844148,16.084383,0.017554045,15.902346,0.019580794,15.871265,0.026550626,15.8591,0.004538155
SDSS J095633.92-010515.7,149.14136545304194,-1.0876946061576827,20.137676,0.047019873,18.85725,0.021280844,18.30358,0.018607046,18.105568,0.020791713,17.991896,0.033488937,18.0114,0.017510992
SDSS J095655.36-010754.9,149.23070013601887,-1.131921350749884,21.50142,0.12572396,18.993315,0.021482497,17.55934,0.017946493,16.584143,0.019701278,16.084942,0.026684964,15.8748,0.00458572
SDSS J095656.04-010440.4,149.23351183093996,-1.0779162063629801,20.361826,0.053920865,19.167215,0.021909237,18.660345,0.019278763,18.435875,0.021505605,18.367075,0.038147196,18.3692,0.02482139
SDSS J095658.19-010659.9,149.24246613885464,-1.1166570922306214,19.433083,0.032669663,17.943327,0.020212928,17.39381,0.017867807,17.199364,0.019921593,17.121426,0.028372314,17.152,0.010072496
SDSS J095700.87-010701.3,149.25365137784948,-1.11705095257611,20.208836,0.049220446,18.193903,0.020438166,17.333818,0.017845217,16.98211,0.019808972,16.84818,0.027699485,16.7968,0.007956014
SDSS J095651.91-010609.4,149.21633190453332,-1.1026196609538594,22.054125,0.19700836,19.951836,0.025485227,18.989985,0.020173503,18.658186,0.022200195,18.449118,0.0397623,18.3648,0.02479152
SDSS J095706.70-010732.5,149.27792867086652,-1.1257120036280068,21.66018,0.14181674,20.043749,0.02612493,19.389074,0.02211525,19.15966,0.024967495,19.05345,0.05715154,19.1127,0.045918982
SDSS J095636.99-010614.1,149.15415343414674,-1.1039230982684904,20.991964,0.08343745,20.131205,0.027137868,19.620422,0.023481593,19.454306,0.027478391,19.384047,0.070918895,19.4326,0.056014333
SDSS J095750.93-010431.4,149.46221087466262,-1.0753900736803983,18.879246,0.023198532,17.860268,0.0203275,17.376762,0.010642621,17.19231,0.013248132,17.112152,0.024809234,17.115,0.0094323605
SDSS J095739.09-010350.0,149.41290913989707,-1.063891091615203,21.171833,0.09282004,20.201006,0.028250396,19.764456,0.02154692,19.60949,0.026531499,19.690588,0.08824444,19.6717,0.07171554
SDSS J095752.72-010859.4,149.469670294615,-1.1498550662001354,18.999695,0.024471307,17.185251,0.020073742,16.537725,0.010213313,16.304823,0.012839064,16.203094,0.023126522,16.2113,0.0054062414
SDSS J095755.33-010441.3,149.4805753071973,-1.0781511114756661,18.89932,0.023352025,17.086351,0.020044893,16.440268,0.0102046365,16.23841,0.012814925,16.141304,0.023022143,16.1777,0.0052289334
SDSS J095759.16-010707.4,149.49651692821868,-1.1187352383433324,18.15669,0.018931095,17.743275,0.020260923,17.63249,0.010864757,17.637877,0.013733717,17.694126,0.027839325,17.8822,0.016621985
SDSS J095739.02-010744.6,149.41261732285915,-1.1290588651972084,21.306698,0.10449125,20.666235,0.034356695,20.572718,0.035841055,20.401133,0.045340374,19.97411,0.11627628,19.799,0.081234254
SDSS J095649.34-010651.9,149.20559435121606,-1.114427154765106,18.449238,0.025475744,16.628426,0.019844696,15.891846,0.017534196,15.610801,0.019548977,15.43056,0.026332252,15.367,0.0034750414
SDSS J095659.21-010857.9,149.24672731449323,-1.149420198485042,20.862421,0.07679408,18.041792,0.020309905,16.668047,0.017627276,16.05066,0.019602854,15.712103,0.026462056,15.558,0.0038544398
SDSS J095700.22-010656.4,149.25093726137814,-1.1156911739386188,21.779022,0.1569134,19.340273,0.022373702,18.149374,0.01842979,17.642914,0.020225847,17.36322,0.029256515,17.2295,0.010613411
SDSS J095733.38-010515.8,149.38910769216267,-1.0877257236053,20.860847,0.074023776,20.0016,0.02648949,19.719772,0.021106875,19.583124,0.025854822,19.626814,0.08612945,19.4642,0.060267955
SDSS J095721.31-010424.5,149.338806235717,-1.073476100219427,21.522743,0.12603398,19.164206,0.022557003,17.888187,0.013197448,17.365965,0.015964588,17.031195,0.02562775,16.9431,0.008595977
SDSS J095749.85-010609.3,149.45774259147086,-1.1025963998850716,21.96454,0.17717624,20.95014,0.042409383,20.64732,0.03864546,20.567839,0.05339142,20.111559,0.12431742,20.419,0.14072375
SDSS J095750.13-010751.2,149.45889618446327,-1.1309086644029416,22.070929,0.19393705,21.048681,0.04309282,20.656794,0.03745281,20.43064,0.04618006,20.375809,0.15816784,20.2048,0.11706302
SDSS J095817.82-010753.5,149.57428555904738,-1.1315333064654394,21.278603,0.09861136,20.297995,0.029003382,20.035149,0.024060126,19.842813,0.029949952,19.87293,0.10181321,19.848,0.08616843
SDSS J095810.81-010839.4,149.54508279653646,-1.144292570440778,15.650341,0.014981544,14.568789,0.019828638,14.341454,0.009961665,14.26609,0.01260253,14.273972,0.022328561,14.3665,0.0020308094
SDSS J095820.24-010825.4,149.5843486946334,-1.1403912843911927,18.533327,0.02074298,17.453632,0.020152325,17.044477,0.010435865,16.901026,0.013053374,16.83547,0.024101838,16.9058,0.0083628185
SDSS J095801.41-010522.8,149.50589083747408,-1.089687845619109,20.885643,0.07282815,18.966806,0.021586413,18.095856,0.011481291,17.747375,0.013875316,17.534208,0.02666444,17.5279,0.012694292
SDSS J095804.32-010517.7,149.51801438503,-1.088270616418099,19.337809,0.02790338,18.021193,0.020426193,17.492418,0.010738196,17.334742,0.013378395,17.256718,0.02531694,17.6554,0.0139528215
SDSS J095807.50-010606.3,149.53126075713112,-1.1017671397136424,22.004759,0.17925622,19.55217,0.023415053,18.219923,0.011714243,17.58603,0.013657443,17.20073,0.025129557,17.1415,0.009737741
SDSS J095809.86-010337.2,149.54109145594686,-1.0603373521388557,19.864374,0.03644346,17.589777,0.020197289,16.592468,0.010250754,16.258503,0.012817853,16.061604,0.02290717,16.0052,0.0047584292
SDSS J095810.27-010916.8,149.5427966342525,-1.1546763998401368,19.621378,0.032202836,18.334839,0.020698782,17.803423,0.011046385,17.549438,0.013633851,17.477385,0.026520284,17.4533,0.012249526
SDSS J095816.03-010614.5,149.5668160323708,-1.104043082581821,20.71095,0.06635462,18.134594,0.02058671,17.025126,0.010527776,16.652065,0.013061179,16.434166,0.023468617,16.3178,0.0057524303
SDSS J095820.24-010726.3,149.58434361880853,-1.1239863473664817,20.383507,0.050572235,19.424135,0.022855569,19.107178,0.014855701,18.992092,0.018719135,18.998325,0.051816,19.1338,0.046139933
SDSS J095827.16-010533.5,149.61320094419955,-1.0926596823539925,19.591154,0.031902753,17.051609,0.018298224,15.879499,0.012909952,15.49336,0.014870532,15.230541,0.017636003,15.1171,0.0029364084
SDSS J095828.11-010456.7,149.61713925677145,-1.0824387091070682,19.98354,0.039438363,18.15163,0.018822767,17.378681,0.013355632,17.10883,0.01530687,16.958464,0.019927232,16.8913,0.008192015
SDSS J095830.03-010416.1,149.62513754193074,-1.0711483886964572,19.123796,0.025982464,18.157146,0.018826405,17.83397,0.013717079,17.734833,0.015864626,17.688839,0.023881728,17.6678,0.014071982
SDSS J095835.57-010752.1,149.64823779795483,-1.1311394895018279,21.02623,0.080047525,18.480574,0.019148072,17.302952,0.013313983,16.86837,0.015193437,16.598215,0.019049533,16.5117,0.0067032515
