name,ra,dec,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z,yAperMag3_AB,yAperMag3Err_AB
SDSS J105004.19-010328.4,162.51746639344938,-1.0578958019792242,16.394136,0.015703779,15.314531,0.011347887,14.953084,0.013488643,14.7780075,0.021696137,14.713319,0.022135518,14.8066,0.0023130458
SDSS J105010.49-010816.7,162.54371774419081,-1.1379766439736065,18.636665,0.022603199,16.434042,0.014658422,15.557596,0.021290902,15.233021,0.03191783,15.06827,0.02995801,14.993,0.0025457374
SDSS J105015.64-011000.7,162.56520767411865,-1.166866482687345,17.037876,0.016457733,15.987872,0.011416549,15.880323,0.013561841,15.8554325,0.0217568,15.922149,0.022544798,16,0.0040761568
SDSS J104958.90-011450.5,162.49541833002763,-1.2473823831905855,20.43541,0.057434246,18.255056,0.012603369,17.374308,0.013973208,17.083767,0.022016503,16.895313,0.023730325,16.8465,0.0066664666
SDSS J105020.83-011336.7,162.58680060834715,-1.2268675502603876,20.631649,0.06807161,18.72475,0.013377277,17.883673,0.014343686,17.576042,0.022238981,17.432522,0.025365483,17.4169,0.008933251
SDSS J105022.27-011436.8,162.5928324501616,-1.243557350562561,20.707745,0.0722038,19.615654,0.016713804,19.470766,0.019037485,19.444487,0.027754705,19.399086,0.06197453,19.8771,0.055082142
SDSS J105023.68-010555.4,162.59869577161902,-1.0987244938310143,20.291935,0.052610386,19.830088,0.018230686,19.323536,0.018143386,19.213345,0.025964564,19.336664,0.05879571,19.4285,0.038705505
SDSS J105024.26-010610.0,162.60112274375118,-1.1027796828800225,19.021076,0.025817607,16.30468,0.011468244,15.081681,0.013495781,14.609705,0.021690175,14.329132,0.022084309,14.2516,0.0017323339
SDSS J105027.28-010849.8,162.61369129317,-1.147193795163636,20.289125,0.052682757,19.156826,0.014697812,18.719845,0.015791934,18.569288,0.023402689,18.494783,0.03518921,18.5963,0.020075263
SDSS J105016.80-011153.1,162.57000589599122,-1.198095777556733,21.652994,0.14890915,20.681238,0.028136317,20.325542,0.029148888,20.142122,0.036673024,20.095564,0.10747613,20.4422,0.08999742
SDSS J104958.82-011405.6,162.4950954557749,-1.2348901988060403,17.910793,0.019091249,16.114302,0.011440978,15.4086075,0.01351684,15.188552,0.021713812,15.048052,0.022203404,15.0246,0.0025741437
SDSS J105003.26-010529.2,162.51359377983582,-1.0914719074801151,18.695608,0.02345661,17.419306,0.011866182,16.946516,0.013783438,16.76766,0.02190044,16.67183,0.023291059,16.7696,0.006508771
SDSS J105021.66-010843.0,162.59028737170328,-1.1452866571875593,18.945833,0.025615273,17.601025,0.011980303,17.047882,0.013822073,16.8616,0.021909576,16.758627,0.023445232,16.7993,0.0062608467
SDSS J105003.50-011234.8,162.51460115114517,-1.2096717531491359,19.706226,0.036628608,18.405214,0.012826732,17.878626,0.01435441,17.719128,0.022350453,17.597475,0.026140265,17.6498,0.01089699
SDSS J104958.85-010548.1,162.49524572762692,-1.0967019960383078,21.010405,0.08893387,20.015293,0.01965871,19.69902,0.02092122,19.628494,0.028685248,19.428495,0.062592044,19.5558,0.0451825
SDSS J105000.01-011219.6,162.5000727231718,-1.2054451861753623,20.947042,0.085742466,19.76195,0.01764379,19.218065,0.017695902,19.069296,0.025382204,19.02206,0.047506984,19.0478,0.029720087
SDSS J105004.99-011241.7,162.5207924222137,-1.211592436080796,19.110926,0.027746592,17.214094,0.011754481,16.458044,0.013653407,16.191526,0.021797601,16.017847,0.02260804,15.9865,0.004182325
SDSS J105059.18-010953.5,162.74660838486352,-1.1648780652498554,19.075176,0.024368484,17.889273,0.019118685,17.436932,0.01261275,17.280752,0.032292895,17.217468,0.02503613,17.3293,0.008643686
SDSS J105105.24-011151.8,162.7718363616325,-1.1977311330987794,18.80416,0.021469198,16.419971,0.018677443,15.406079,0.012064191,15.006461,0.032045636,14.843012,0.022675423,14.7156,0.0022224763
SDSS J105105.44-010514.3,162.77267041245986,-1.0873253214067549,18.359735,0.017884238,16.880217,0.01875038,16.321186,0.012185413,16.109198,0.03209682,15.998184,0.023105398,16.0458,0.0043362547
SDSS J105038.51-010433.2,162.66047928024662,-1.0759106322604548,20.097385,0.0452001,18.969452,0.02034152,18.609766,0.014191071,18.450056,0.03310994,18.384844,0.033643134,18.5351,0.020769285
SDSS J105005.96-010409.5,162.5248425263368,-1.0693089499693906,18.787401,0.024279984,17.3054,0.011823885,16.76942,0.013839346,16.55157,0.022255031,16.426105,0.023170616,16.5051,0.0055483184
SDSS J105006.16-010415.5,162.52568006326655,-1.0709814240280264,21.97167,0.19163105,19.506035,0.15166341,18.158339,0.0849842,17.280317,0.057607077,16.754936,0.037283763,16.656,0.006042366
SDSS J105010.28-010813.3,162.5428642757603,-1.137028154145856,20.071348,0.08121476,17.3439,0.07300647,15.98588,0.04365418,15.352329,0.039075933,15.044622,0.03456521,14.8916,0.002423304
SDSS J105011.23-011144.5,162.54683300702223,-1.1956978856571863,16.130527,0.015470189,14.776009,0.011319719,14.267204,0.013464748,14.091525,0.021679282,14.029507,0.022055434,14.0249,0.0016033179
SDSS J105012.78-011217.0,162.55325993576483,-1.2047275828652992,18.867498,0.025037704,17.633484,0.011997367,17.157394,0.013867412,16.98455,0.021963876,16.922396,0.02377098,16.9697,0.007214106
SDSS J105040.54-010800.7,162.66894059741392,-1.133554751962313,19.168596,0.02540207,17.598879,0.018979058,16.977013,0.012382624,16.725151,0.032171518,16.5979,0.023681704,16.6092,0.005662617
SDSS J105030.62-011014.8,162.6275862474772,-1.170802877050538,17.7525,0.018156283,16.244215,0.011454758,15.6931505,0.013541022,15.506238,0.02172882,15.440656,0.02231756,15.4518,0.0030759475
SDSS J104955.75-010837.1,162.4823084385327,-1.1436574687079049,19.360968,0.030890537,18.026768,0.012344771,17.456299,0.01403329,17.197803,0.022044685,17.046661,0.024034401,17.0644,0.0075365626
SDSS J105050.20-010402.4,162.709196673919,-1.0673408964123836,20.50685,0.059407275,18.134123,0.019273045,17.149986,0.012445137,16.797413,0.032180164,16.566872,0.023634493,16.5615,0.0057288343
SDSS J105005.34-010258.9,162.52227494508642,-1.0496949342360822,19.516066,0.03364457,18.568714,0.013133421,18.2239,0.014722465,18.032003,0.022658885,17.966234,0.02863092,18.1113,0.015022158
SDSS J105029.49-010604.8,162.6229165781587,-1.101351287443876,21.324903,0.09804209,19.049238,0.014106001,18.256762,0.014792507,17.95399,0.022537107,17.803127,0.027246924,17.807,0.011627775
SDSS J105030.53-011504.1,162.62722112928478,-1.2511415637033565,19.841564,0.03815334,17.282017,0.011782701,16.224379,0.013605917,15.8140335,0.021755163,15.631279,0.022397334,15.5364,0.0031997971
SDSS J105031.21-010257.4,162.63004823297265,-1.0492839241767806,20.58422,0.06336825,18.895937,0.013871544,18.296389,0.014819465,18.037342,0.022629589,17.908152,0.028164795,18.0073,0.01395957
SDSS J105051.76-010703.0,162.71570616476652,-1.1175012292911852,19.553192,0.030494915,17.836653,0.019089555,17.148623,0.012450689,16.842894,0.032188553,16.653378,0.02376164,16.6515,0.005823828
SDSS J105053.31-010315.9,162.7221380972551,-1.0544275220348065,19.709795,0.03489445,18.835197,0.02005697,18.475304,0.013852394,18.313574,0.032907736,18.2292,0.0316526,18.3686,0.018106695
SDSS J105053.47-011002.4,162.72281562266272,-1.167354818453542,19.22443,0.025184982,18.333977,0.019456677,18.066813,0.013215294,17.930569,0.032592986,17.853376,0.02818496,18.0167,0.01341446
SDSS J105057.78-010934.9,162.74079032830974,-1.1597082713188291,21.188253,0.09813538,18.914848,0.020235278,17.924906,0.013033836,17.518257,0.032366566,17.307508,0.025331037,17.3506,0.0087460345
SDSS J104956.44-010632.5,162.48517131904168,-1.1090413095191771,21.819519,0.17041904,21.341167,0.044474076,20.8893,0.04320605,20.7497,0.054012626,20.653751,0.17011565,20.7541,0.12626652
SDSS J104958.47-010830.8,162.49362982418808,-1.1419024588381907,21.908928,0.18324268,21.058994,0.036298275,20.555183,0.03422622,20.273075,0.039642297,20.14016,0.110567234,20.4353,0.09480056
SDSS J105002.43-010552.7,162.51015253235988,-1.0979829199030202,21.881504,0.17926875,21.22974,0.041109078,21.033533,0.04791567,21.014118,0.06569959,20.931843,0.21559429,21.2025,0.18958776
SDSS J105005.33-011220.2,162.52221340314455,-1.2056237443974938,21.804432,0.17021073,21.02649,0.035315014,20.627966,0.035710074,20.471527,0.04492155,20.341522,0.13206457,20.6601,0.11651388
SDSS J105009.76-011020.8,162.5406867038526,-1.1724544646156392,21.848621,0.17311521,21.144377,0.038475353,20.904312,0.043776732,20.63988,0.049781132,20.47594,0.14763634,20.6395,0.114516854
SDSS J105011.29-011046.0,162.54704180309906,-1.179465212021699,21.003775,0.088081,20.154232,0.020974122,19.799772,0.021971518,19.723288,0.030338578,19.7923,0.08369208,19.8017,0.055528756
SDSS J105018.82-011503.0,162.57842369248655,-1.2508598486380045,21.674473,0.15579829,21.151285,0.03851868,20.834892,0.040711295,20.739388,0.054193698,20.432484,0.1432834,20.815,0.124450065
SDSS J105038.08-011519.6,162.65869186933654,-1.2554490720342117,21.427443,0.14065428,19.085453,0.020646224,17.973846,0.013225999,17.529493,0.032497305,17.287975,0.025308905,17.1553,0.0076955995
SDSS J105036.63-010905.3,162.6526435633158,-1.151489328416554,21.4182,0.11952261,20.474657,0.029006599,20.173237,0.025828134,20.029297,0.041562818,19.899446,0.09099272,20.2686,0.078325905
SDSS J105037.40-011207.5,162.65586821569636,-1.2021027673569242,21.44872,0.122934826,20.531816,0.02966949,20.097582,0.024751445,19.874098,0.039848782,19.762426,0.08181444,20.0293,0.06358091
SDSS J105055.13-011528.4,162.72973867099998,-1.2579001083093337,21.827135,0.16722798,20.55313,0.029673623,19.519943,0.01849375,19.182426,0.035076622,19.029324,0.04815369,19.0061,0.027942965
SDSS J105058.44-011339.8,162.74351210995223,-1.2277223939691246,21.507496,0.12861386,20.00936,0.024261145,19.366474,0.017395463,19.116867,0.03474115,18.965858,0.046195365,19.019,0.028314322
SDSS J105059.95-010408.3,162.74982744797845,-1.068987603581949,21.475456,0.12497959,20.026585,0.024404211,19.43411,0.01760194,19.200016,0.03481557,19.003275,0.047030903,19.1347,0.032807823
SDSS J105051.99-011517.2,162.71663431907584,-1.2547909233928445,21.41569,0.11945522,20.654493,0.03113392,20.336123,0.027783338,20.254148,0.04582578,20.196413,0.117076814,20.3733,0.08675718
SDSS J105053.68-011228.0,162.72368799557464,-1.2077825118078045,21.386087,0.11103738,20.534973,0.034003586,20.204506,0.03499817,20.039358,0.05071865,19.896519,0.09661416,20.0375,0.06482599
SDSS J105105.30-010829.3,162.7720892024753,-1.141497760836095,21.73982,0.15416217,20.855017,0.034422226,20.407276,0.029399173,20.256842,0.04471517,20.141247,0.112163246,20.1683,0.073261224
SDSS J105106.01-011240.5,162.77504338859194,-1.2112712946073818,21.3568,0.11289161,20.214117,0.025959276,19.792917,0.02074687,19.587526,0.03721929,19.736439,0.08076087,19.705,0.0587108
SDSS J105107.05-011257.3,162.77938856838315,-1.2159231075327324,21.287025,0.10686264,20.775274,0.032916524,20.704271,0.03640438,20.353273,0.047424268,20.318085,0.13043562,19.995,0.07545683
SDSS J105021.32-011407.9,162.58886066802606,-1.235544964762549,20.679863,0.07075909,17.838516,0.01215509,16.565472,0.013673224,16.045317,0.02177844,15.797646,0.022476636,15.703,0.003467816
SDSS J105037.61-010939.0,162.65671176310917,-1.160860213886189,19.023306,0.023853863,17.956314,0.019169057,17.574278,0.012723532,17.425396,0.032345816,17.379639,0.025575332,17.4674,0.009335092
SDSS J105037.97-011040.7,162.65821055611838,-1.177993978448601,16.5776,0.011517382,15.203285,0.018582137,14.740376,0.012029946,14.570502,0.03203595,14.521523,0.022621913,14.5433,0.0019853131
SDSS J105043.29-010446.1,162.6803834751549,-1.0794970896567004,17.744823,0.014672158,16.648838,0.018712414,16.299963,0.012184414,16.147057,0.032102756,16.103949,0.023137033,16.1915,0.0047023655
SDSS J105050.33-011241.6,162.70971214355583,-1.211558244499893,17.815706,0.014914833,16.900251,0.01876059,16.554914,0.012248248,16.42465,0.032133065,16.362787,0.023407215,16.4604,0.005228117
SDSS J105042.73-010540.5,162.67804315501655,-1.0945859168287484,21.924816,0.18259837,21.0056,0.037760846,20.519121,0.03184147,20.383938,0.0474016,20.14331,0.11055044,20.4247,0.090723954
SDSS J105048.51-011150.3,162.70213686254928,-1.1973297760574066,21.932865,0.18175615,20.787397,0.0335212,20.544207,0.033078846,20.427517,0.048791993,20.346125,0.13230589,20.6106,0.10593237
SDSS J105050.23-010544.8,162.7092976940473,-1.095801055698587,21.825907,0.16738504,20.695179,0.031827856,20.147675,0.025020609,19.781645,0.038503993,19.668886,0.07539646,19.7192,0.059682682
SDSS J105058.93-010349.3,162.74556839689535,-1.0637129395945788,21.641846,0.1429129,20.7952,0.03308917,20.638283,0.033142693,20.514898,0.049751777,20.36922,0.13434488,20.2582,0.08417769
SDSS J105102.12-011408.0,162.758843587395,-1.2355648631616574,21.669672,0.14704059,20.81349,0.03363374,20.474586,0.031195305,20.265936,0.045862745,20.204693,0.118253335,20.4907,0.09748147
SDSS J104956.62-011355.6,162.48593256361127,-1.232130969800245,20.657131,0.070501916,18.68892,0.013350365,17.837318,0.014320614,17.550575,0.022259375,17.392422,0.02527247,17.3664,0.009067725
SDSS J104958.27-011006.7,162.49282230764467,-1.1685291154476438,20.459118,0.059023805,19.676716,0.016975863,19.392992,0.018745815,19.29063,0.02660455,19.20724,0.053586125,19.3691,0.038302533
SDSS J104958.58-011229.3,162.4941116364669,-1.2081640176351094,21.82555,0.17724779,19.045748,0.0142876785,17.520716,0.014072921,16.421692,0.021835964,15.773258,0.022460204,15.559,0.0033456814
SDSS J105011.79-010536.8,162.54915943125064,-1.0935789654225505,21.27068,0.108523756,19.603186,0.016739221,18.935463,0.016414942,18.693928,0.023785168,18.435797,0.034164093,18.5358,0.020395283
SDSS J105014.40-010916.5,162.5600305640482,-1.1546042342267715,20.770918,0.07344012,18.584724,0.013167836,17.705523,0.01415937,17.386343,0.022127578,17.229528,0.0245918,17.2102,0.00800793
SDSS J105018.72-010331.8,162.57800025785488,-1.0588540128142998,21.087082,0.103923306,18.56867,0.01312873,17.327087,0.013935176,16.747194,0.0223503,16.4211,0.024070675,16.3626,0.0050846604
SDSS J105102.01-011145.1,162.75839493765565,-1.1958771011308318,20.26803,0.049735934,17.661018,0.018998617,16.467651,0.012222739,15.990375,0.032091416,15.731017,0.022952901,15.6444,0.0034367372
SDSS J105102.98-010442.6,162.7624173677512,-1.0785176981915978,21.262163,0.10539788,19.397814,0.021361804,18.715084,0.014425852,18.431942,0.033032462,18.24469,0.031964343,18.284,0.017161183
SDSS J105052.52-010825.7,162.71887215911758,-1.1404723874842444,21.735922,0.15473518,20.145914,0.025018748,19.486065,0.018176667,19.255548,0.035177905,19.11591,0.050644156,19.0824,0.029432781
SDSS J105053.82-011102.7,162.7242543292255,-1.184098037347053,18.298197,0.017446483,17.136408,0.018817015,16.734726,0.012297099,16.579035,0.032150704,16.524548,0.023595221,16.621,0.005705782
SDSS J105055.42-010819.2,162.73095402676137,-1.138675764505413,18.455393,0.018578785,17.210667,0.018836884,16.69691,0.012281875,16.462292,0.032133356,16.346935,0.023390222,16.3704,0.0049871285
SDSS J105056.22-010836.5,162.73426675558215,-1.1434846703508494,19.042341,0.024097558,18.066633,0.019234343,17.77457,0.012876967,17.62596,0.03241747,17.528048,0.02623449,17.7114,0.010981709
SDSS J105058.45-010304.6,162.7435824266744,-1.0512904130785958,18.872883,0.022234904,17.010986,0.018777564,16.242874,0.012170385,15.907781,0.032082792,15.691486,0.022927776,15.7055,0.0036024274
SDSS J105059.19-011042.4,162.74664257204435,-1.1784704777706576,22.48209,0.47584328,19.300772,0.023621446,18.527935,0.01644702,18.22539,0.03341904,18.222452,0.03714825,18.1693,0.014972855
SDSS J105119.39-010642.2,162.83081398978965,-1.111747337762427,17.065556,0.014501348,15.895982,0.022117116,15.461338,0.013322178,15.289423,0.017704764,15.248243,0.02207351,15.2344,0.0028537596
SDSS J105121.29-010802.9,162.83872529483457,-1.134148785947963,17.07709,0.014457291,15.883537,0.022113865,15.43659,0.013318029,15.247634,0.017704183,15.19545,0.022061557,15.2137,0.002817513
SDSS J105123.49-011312.1,162.8478786438472,-1.2200409488146726,18.723213,0.022094231,16.140913,0.022133395,15.0151205,0.013292912,14.503182,0.01766988,14.221442,0.021889132,14.0668,0.0016060246
SDSS J105125.27-011033.0,162.85531600695063,-1.17585115296899,17.838127,0.016738685,16.837643,0.022221787,16.481966,0.013463183,16.350449,0.017833011,16.291435,0.022680076,16.3745,0.005196943
SDSS J105125.32-011531.8,162.85554158916926,-1.2588475937742987,17.732105,0.016330803,16.614805,0.022188384,16.198439,0.013404515,16.043156,0.017790647,16.009754,0.022431662,16.0601,0.0043360363
SDSS J105126.30-011442.3,162.85961283197568,-1.2450956035517586,17.617493,0.015765196,16.04395,0.02212491,15.490966,0.0133234495,15.306252,0.017709812,15.237851,0.022070725,15.2146,0.002793863
SDSS J105127.98-011111.8,162.86659114789512,-1.1866194334946782,17.823696,0.016667202,15.796348,0.022110496,15.077565,0.013296135,14.843915,0.017682567,14.751941,0.021960663,14.7049,0.0021781367
SDSS J105129.56-011524.5,162.87319437785038,-1.2568173006176961,18.272285,0.018848132,17.135586,0.022280207,16.739212,0.013519023,16.589779,0.017899344,16.578295,0.023014186,16.6418,0.0059810616
SDSS J105133.94-010403.6,162.8914447386233,-1.0676834451414547,16.47738,0.013584744,15.15701,0.022080548,14.64419,0.013275592,14.471083,0.01766815,14.395164,0.021907412,14.4169,0.0019156451
SDSS J105135.83-010331.4,162.89931471374143,-1.0587223315333378,18.070799,0.017513512,16.745268,0.022197971,16.171087,0.013401991,15.936356,0.017760178,15.812738,0.022304546,15.8441,0.0038760107
SDSS J105133.53-010509.0,162.8897125466366,-1.0858472880015142,19.461628,0.031182216,18.49625,0.02294658,18.173788,0.014463356,18.033503,0.018751845,18.004871,0.02905799,18.1242,0.015579869
SDSS J105134.16-010421.4,162.89234876074156,-1.0726238923022846,20.740974,0.08517091,19.677696,0.02574322,19.292065,0.017683426,19.164444,0.022600463,18.91989,0.04603697,19.2389,0.036688935
SDSS J105142.60-010329.8,162.9275172367274,-1.0582909951164845,17.553982,0.015723178,15.838542,0.022108203,15.197553,0.013301601,14.994525,0.017687103,14.878339,0.021979632,14.9201,0.0024332476
SDSS J105108.41-011014.9,162.78504925225016,-1.1708246659597628,20.338863,0.052752428,18.9307,0.02354,18.33306,0.014761761,18.082285,0.018870918,17.985931,0.028832424,18,0.014942921
SDSS J105110.32-011119.8,162.79303159108943,-1.1888432764822707,19.845306,0.038491048,18.93425,0.02354115,18.56255,0.015199412,18.384819,0.019421516,18.379675,0.03356273,18.4251,0.020494903
SDSS J105110.50-011249.3,162.79375455526414,-1.2137171948983045,20.837294,0.07604097,18.944252,0.023471778,18.217934,0.014620221,17.896257,0.01868086,17.745743,0.02706007,17.6974,0.012057918
SDSS J105110.86-010600.5,162.7952833579851,-1.1001472993589467,20.104607,0.043380387,18.812265,0.023247737,18.247967,0.014609367,17.994335,0.018719569,17.88767,0.027965385,17.9057,0.014080759
SDSS J105112.54-011519.3,162.80226120542102,-1.2553817799502962,21.190914,0.09971862,19.064257,0.023806756,18.16166,0.014430924,17.802683,0.01864032,17.651255,0.026524805,17.5864,0.01107486
SDSS J105117.39-010732.8,162.82245942645318,-1.1257892112376755,22.007397,0.16329956,19.17107,0.02395328,17.856108,0.014131958,17.294262,0.018134724,16.991259,0.023788335,16.8841,0.0070799747
SDSS J105120.51-010848.6,162.83548331259854,-1.1468510813923698,19.815546,0.037863884,18.542107,0.023007309,18.07937,0.014370119,17.899986,0.01861062,17.803719,0.027409328,17.8923,0.013687291
SDSS J105123.42-011223.8,162.84759868870842,-1.2066305085015596,21.632832,0.14222437,19.206955,0.024028486,17.832954,0.014101543,16.688879,0.017914101,16.080471,0.02248372,15.8663,0.0039349007
SDSS J105125.47-010339.7,162.85615813718582,-1.061045391479904,21.990477,0.1899763,19.486265,0.024734048,18.05538,0.014329373,16.816277,0.017937077,16.139414,0.02252547,15.9402,0.004078634
SDSS J105126.89-010507.8,162.86207420013304,-1.0855052094502342,19.83171,0.038330276,18.608923,0.023062937,18.26818,0.014609309,18.148327,0.01891061,18.11047,0.030117368,18.2236,0.016467081
SDSS J105128.81-011418.8,162.87004910920746,-1.2385749184787647,20.009464,0.04292373,18.98793,0.023599628,18.504627,0.015012109,18.297201,0.019302087,18.21228,0.03133818,18.2904,0.01801272
SDSS J105129.80-011350.3,162.87417143924336,-1.2306611447396674,20.19001,0.048230574,19.22071,0.02405193,18.806137,0.015730942,18.637646,0.020127583,18.609951,0.037677515,18.6658,0.024037877
SDSS J105130.34-010915.6,162.87643531888136,-1.154356530909153,21.063675,0.08956476,18.608541,0.02300652,17.218555,0.013695113,16.539043,0.017867686,16.164677,0.022557164,16.0416,0.0043071997
SDSS J105131.03-010848.5,162.87929599498446,-1.146826455278206,20.56328,0.06380901,18.358803,0.023379808,17.482046,0.014082391,17.145485,0.018176382,16.955118,0.023769993,16.9071,0.007075568
SDSS J105138.16-011044.0,162.90901254962014,-1.1788989536458832,19.373177,0.029530602,18.02285,0.022599991,17.531778,0.013861647,17.35328,0.018171728,17.266241,0.024591189,17.3168,0.009142202
SDSS J105138.22-011357.2,162.90928247963086,-1.2325821471824994,20.280592,0.051345017,18.218239,0.022725549,17.373415,0.01376589,17.070324,0.01804728,16.899364,0.02357247,16.9047,0.0069790003
SDSS J105140.47-011010.6,162.91866191833572,-1.1696379206295082,20.754982,0.070721686,18.729256,0.023198918,17.80067,0.014062051,17.463694,0.018234856,17.273994,0.024605453,17.2776,0.008923717
SDSS J105140.70-010355.3,162.9195894838946,-1.0653649927754711,22.095087,0.20285074,20.02019,0.02890987,18.961031,0.019408591,18.637695,0.024647659,18.364054,0.03694022,18.3186,0.017787432
SDSS J105142.18-011257.9,162.92579090035096,-1.2161104822052209,20.861502,0.07742286,19.847841,0.026147334,19.533184,0.019039823,19.381886,0.023769151,19.3601,0.060704637,19.547,0.049354997
SDSS J105138.98-010420.2,162.91245623351426,-1.072285250406453,21.198845,0.100436255,20.140995,0.027776364,19.725176,0.020470656,19.579563,0.025106449,19.565079,0.07060024,19.8306,0.0598055
SDSS J105109.16-010719.1,162.78819072332612,-1.1219748464703103,21.589874,0.13683291,20.304848,0.029411407,20.038223,0.024178738,19.9067,0.02925812,20.151337,0.11370624,19.9927,0.075733095
SDSS J105111.82-010336.9,162.79927393972415,-1.0602757091438262,21.72773,0.15245067,20.833591,0.035816003,20.568283,0.03302397,20.485586,0.041113768,20.457527,0.147116,20.6995,0.12284303
SDSS J105117.83-011356.1,162.8243175421096,-1.2322756230455125,21.770159,0.1601958,21.077711,0.04065752,20.620525,0.03408034,20.590631,0.046389896,20.3405,0.13456266,20.7931,0.15048066
SDSS J105136.80-011040.7,162.90333821180292,-1.1779967820406831,21.234428,0.10263117,20.798864,0.03500882,20.565256,0.032557394,20.3627,0.0386502,20.08805,0.1087752,20.0704,0.07813701
SDSS J105137.53-011221.2,162.90638617797222,-1.205910260463194,21.137129,0.09548735,20.219973,0.028476631,19.95835,0.02282921,19.838024,0.028605245,19.700209,0.07914875,20.0187,0.074190795
SDSS J105141.95-010840.9,162.9248163356334,-1.1447067051963236,20.967966,0.08568819,21.110415,0.040789574,20.758644,0.03706259,20.784021,0.05052523,20.565704,0.1614794,21.7409,0.34998554
SDSS J105142.18-011225.3,162.92577920404005,-1.2070377430673092,21.722855,0.15323368,20.963703,0.037866414,20.493437,0.03097125,20.309475,0.037123602,20.093952,0.108800426,20.1237,0.081391744
SDSS J105215.18-011010.2,163.06325869944567,-1.1695024550025195,20.5309,0.060023196,18.972818,0.024181442,18.404655,0.015430916,18.167122,0.01684681,18.095665,0.026587918,18.1075,0.015589891
SDSS J105216.48-011310.3,163.0686785419346,-1.2195355315947172,21.46602,0.1205775,20.269453,0.029998887,19.936918,0.023972228,19.74236,0.026455238,19.914974,0.10225218,19.819,0.06158986
SDSS J105216.05-010634.7,163.0668944507108,-1.1096665965140249,19.578173,0.03201419,18.11061,0.023383543,17.468987,0.014484771,17.218632,0.015885767,17.113953,0.02003508,17.0518,0.007636297
SDSS J105216.14-010721.4,163.06726287148615,-1.1226354623766595,19.156382,0.025875952,17.221228,0.023023237,16.525793,0.014146636,16.251827,0.015560228,16.133944,0.018256655,16.1084,0.0044237925
SDSS J105149.13-010411.2,162.9547363910842,-1.0698047656829277,17.441278,0.0149312075,16.318996,0.022878239,15.8888235,0.014042334,15.739401,0.015486378,15.678513,0.017917423,15.7896,0.00376818
SDSS J105149.75-011323.1,162.95731809227084,-1.2231009527225332,17.763525,0.015935658,16.055307,0.022856658,15.470347,0.014012564,15.266634,0.015440943,15.136227,0.017696623,15.1546,0.002723808
SDSS J105150.43-011004.1,162.96015921678924,-1.1678326427797505,16.813845,0.013628343,15.306412,0.022814712,14.74613,0.013972883,14.547126,0.0154043995,14.45181,0.017531432,14.3978,0.0018794743
SDSS J105150.14-011439.0,162.95893564294664,-1.244182221905251,22.726915,0.36053815,19.339125,0.025553431,18.000765,0.015901718,16.712408,0.015797537,16.032732,0.01851974,15.8134,0.003805714
SDSS J105143.81-010434.0,162.932545511463,-1.0761263242756651,20.356869,0.054067854,18.859276,0.024068365,18.215767,0.015161198,17.96461,0.016577937,17.832075,0.024082445,17.8896,0.013135906
SDSS J105147.85-010715.9,162.94939954389216,-1.121090058310269,19.910824,0.038844343,17.204151,0.023016734,15.800588,0.014040959,14.568764,0.015404954,13.90752,0.01745821,13.5857,0.0012813271
SDSS J105155.00-011057.8,162.9791923936956,-1.1827347916862951,19.297993,0.028310208,18.204481,0.023429079,17.754698,0.014689638,17.56658,0.016129937,17.456411,0.02165186,17.558,0.010760711
SDSS J105157.89-011310.7,162.99122035083604,-1.219664976039533,20.787655,0.073437594,19.699036,0.02612134,19.239956,0.01791049,18.997482,0.019441256,18.928293,0.04306953,18.9962,0.031596746
SDSS J105201.61-011334.3,163.00671059724834,-1.2262035840379275,20.953815,0.07955195,18.646372,0.023786759,17.708311,0.014696078,17.400608,0.016076246,17.197573,0.020566715,17.1621,0.008310108
SDSS J105154.13-010728.7,162.97556151194522,-1.1246585383858054,21.617064,0.14193854,21.009947,0.039168414,20.8215,0.040525593,20.506378,0.04314077,20.185827,0.114949435,20.2124,0.088567235
SDSS J105154.92-011517.6,162.97884574470206,-1.2549112369328805,21.134356,0.09620556,20.206749,0.028880876,19.745192,0.020803103,19.506025,0.023172831,19.463156,0.06467539,19.5442,0.04927092
SDSS J105158.74-011109.0,162.99478810672184,-1.18585410164096,21.799335,0.16230737,20.812984,0.03577028,20.435986,0.030200884,20.198647,0.032807074,20.198292,0.116501555,20.1521,0.08401435
SDSS J105109.33-011434.1,162.7888918376009,-1.2428126809057216,18.989681,0.024775999,17.397604,0.02235313,16.75481,0.013532597,16.488659,0.017874343,16.394613,0.022771196,16.3755,0.005260564
SDSS J105109.56-010319.4,162.78985231651123,-1.0553997868048446,16.214272,0.01322133,14.902268,0.022073543,14.467204,0.013271219,14.293966,0.01766399,14.243377,0.021889877,14.2852,0.0017922147
SDSS J105115.80-011119.6,162.8158394402566,-1.188782262316577,18.977692,0.024471374,16.787722,0.022209259,15.859209,0.01336146,15.422247,0.017716752,15.197422,0.022059731,15.1129,0.0026846272
SDSS J105205.51-010746.3,163.02296054501235,-1.129540632756831,20.753096,0.07080469,19.708574,0.026177162,19.371529,0.018496193,19.267744,0.020906644,19.14964,0.048782308,19.2765,0.039734125
